2017-12-17 09:34:38.420545: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2
2017-12-17 09:34:38.835796: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\common_runtime\gpu\gpu_device.cc:1030] Found device 0 with properties: 
2441 1888 [[4 5 6 4]] [[4 5 6 9]]
2442 1888 [[4 5 7 1]] [[4 5 7 0]]
2443 1889 [[4 5 7 0]] [[4 5 7 0]]
2444 1890 [[4 5 7 2]] [[4 5 7 2]]
2445 1891 [[4 5 7 3]] [[4 5 7 3]]
2446 1892 [[4 5 7 3]] [[4 5 7 3]]
2447 1893 [[4 5 7 5]] [[4 5 7 5]]
2448 1894 [[4 5 7 5]] [[4 5 7 5]]
2449 1894 [[4 5 1 7]] [[4 5 7 8]]
2450 1895 [[4 5 7 9]] [[4 5 7 9]]
2451 1896 [[4 5 7 9]] [[4 5 7 9]]
2452 1896 [[4 5 4 0]] [[4 5 8 0]]
2453 1896 [[4 5 0 1]] [[4 5 8 1]]
2454 1897 [[4 5 8 1]] [[4 5 8 1]]
2455 1898 [[4 5 8 1]] [[4 5 8 1]]
2456 1898 [[4 5 3 3]] [[4 5 8 3]]
2457 1899 [[4 5 8 4]] [[4 5 8 4]]
2458 1900 [[4 5 8 4]] [[4 5 8 4]]
2459 1901 [[4 5 8 5]] [[4 5 8 5]]
2460 1902 [[4 5 8 6]] [[4 5 8 6]]
2461 1903 [[4 5 8 7]] [[4 5 8 7]]
2462 1903 [[4 5 9 7]] [[4 5 9 1]]
2463 1904 [[4 5 9 2]] [[4 5 9 2]]
2464 1905 [[4 5 9 2]] [[4 5 9 2]]
2465 1906 [[4 5 9 2]] [[4 5 9 2]]
2466 1907 [[4 5 9 3]] [[4 5 9 3]]
2467 1908 [[4 5 9 4]] [[4 5 9 4]]
2468 1908 [[4 5 9 0]] [[4 5 9 7]]
2469 1909 [[4 5 9 7]] [[4 5 9 7]]
2470 1910 [[4 5 9 9]] [[4 5 9 9]]
2471 1911 [[4 5 9 9]] [[4 5 9 9]]
2472 1912 [[4 6 0 3]] [[4 6 0 3]]
2473 1913 [[4 6 0 4]] [[4 6 0 4]]
2474 1914 [[4 6 0 7]] [[4 6 0 7]]
2475 1915 [[4 6 1 3]] [[4 6 1 3]]
2476 1915 [[4 6 7 3]] [[4 6 1 3]]
2477 1916 [[4 6 1 4]] [[4 6 1 4]]
2478 1917 [[4 6 1 5]] [[4 6 1 5]]
2479 1917 [[4 6 7 7]] [[4 6 1 7]]
2480 1918 [[4 6 2 0]] [[4 6 2 0]]
2481 1919 [[4 6 2 0]] [[4 6 2 0]]
2482 1920 [[4 6 2 2]] [[4 6 2 2]]
2483 1921 [[4 6 2 3]] [[4 6 2 3]]
2484 1922 [[4 6 2 3]] [[4 6 2 3]]
2485 1923 [[4 6 2 4]] [[4 6 2 4]]
2486 1924 [[4 6 2 8]] [[4 6 2 8]]
2487 1925 [[4 6 2 8]] [[4 6 2 8]]
2488 1926 [[4 6 2 9]] [[4 6 2 9]]
2489 1927 [[4 6 3 2]] [[4 6 3 2]]
2490 1928 [[4 6 3 3]] [[4 6 3 3]]
2491 1929 [[4 6 3 3]] [[4 6 3 3]]
2492 1930 [[4 6 3 4]] [[4 6 3 4]]
2493 1931 [[4 6 3 5]] [[4 6 3 5]]
2494 1932 [[4 6 3 6]] [[4 6 3 6]]
2495 1933 [[4 6 3 6]] [[4 6 3 6]]
2496 1934 [[4 6 3 8]] [[4 6 3 8]]
2497 1935 [[4 6 3 8]] [[4 6 3 8]]
2498 1936 [[4 6 3 9]] [[4 6 3 9]]
2499 1937 [[4 6 4 1]] [[4 6 4 1]]
2500 1938 [[4 6 4 2]] [[4 6 4 2]]
2501 1939 [[4 6 4 3]] [[4 6 4 3]]
2502 1940 [[4 6 4 4]] [[4 6 4 4]]
2503 1941 [[4 6 4 4]] [[4 6 4 4]]
2504 1942 [[4 6 4 5]] [[4 6 4 5]]
2505 1943 [[4 6 4 6]] [[4 6 4 6]]
2506 1944 [[4 6 4 6]] [[4 6 4 6]]
2507 1944 [[4 6 4 1]] [[4 6 4 7]]
2508 1945 [[4 6 4 7]] [[4 6 4 7]]
2509 1946 [[4 6 4 8]] [[4 6 4 8]]
2510 1947 [[4 6 4 8]] [[4 6 4 8]]
2511 1948 [[4 6 4 9]] [[4 6 4 9]]
2512 1949 [[4 6 5 2]] [[4 6 5 2]]
2513 1950 [[4 6 5 2]] [[4 6 5 2]]
2514 1951 [[4 6 5 4]] [[4 6 5 4]]
2515 1952 [[4 6 5 4]] [[4 6 5 4]]
2516 1953 [[4 6 5 5]] [[4 6 5 5]]
2517 1954 [[4 6 5 5]] [[4 6 5 5]]
2518 1955 [[4 6 5 6]] [[4 6 5 6]]
2519 1956 [[4 6 5 6]] [[4 6 5 6]]
2520 1957 [[4 6 6 2]] [[4 6 6 2]]
2521 1958 [[4 6 6 2]] [[4 6 6 2]]
2522 1959 [[4 6 6 4]] [[4 6 6 4]]
2523 1960 [[4 6 6 5]] [[4 6 6 5]]
2524 1961 [[4 6 6 6]] [[4 6 6 6]]
2525 1962 [[4 6 6 7]] [[4 6 6 7]]
2526 1963 [[4 6 6 7]] [[4 6 6 7]]
2527 1963 [[4 6 5 8]] [[4 6 6 8]]
2528 1964 [[4 6 6 8]] [[4 6 6 8]]
2529 1965 [[4 6 6 9]] [[4 6 6 9]]
2530 1965 [[4 6 1 2]] [[4 6 7 2]]
2531 1965 [[4 6 2 3]] [[4 6 7 3]]
2532 1966 [[4 6 7 4]] [[4 6 7 4]]
2533 1966 [[4 6 1 7]] [[4 6 7 7]]
2534 1967 [[4 6 7 8]] [[4 6 7 8]]
2535 1967 [[4 6 8 7]] [[4 6 8 0]]
2536 1968 [[4 6 8 1]] [[4 6 8 1]]
2537 1969 [[4 6 8 4]] [[4 6 8 4]]
2538 1970 [[4 6 8 4]] [[4 6 8 4]]
2539 1971 [[4 6 8 8]] [[4 6 8 8]]
2540 1972 [[4 6 8 8]] [[4 6 8 8]]
2541 1973 [[4 6 8 8]] [[4 6 8 8]]
2542 1974 [[4 6 8 8]] [[4 6 8 8]]
2543 1975 [[4 6 9 0]] [[4 6 9 0]]
2544 1976 [[4 6 9 2]] [[4 6 9 2]]
2545 1977 [[4 6 9 2]] [[4 6 9 2]]
2546 1977 [[4 6 5 8]] [[4 6 9 2]]
2547 1978 [[4 6 9 3]] [[4 6 9 3]]
2548 1979 [[4 6 9 4]] [[4 6 9 4]]
2549 1980 [[4 6 9 4]] [[4 6 9 4]]
2550 1981 [[4 6 9 6]] [[4 6 9 6]]
2551 1982 [[4 6 9 6]] [[4 6 9 6]]
2552 1983 [[4 6 9 6]] [[4 6 9 6]]
2553 1984 [[4 6 9 8]] [[4 6 9 8]]
2554 1985 [[4 6 9 9]] [[4 6 9 9]]
2555 1986 [[4 6 9 9]] [[4 6 9 9]]
2556 1986 [[4 4 1 2]] [[4 7 1 2]]
2557 1986 [[4 3 1 8]] [[4 7 1 8]]
2558 1987 [[4 7 2 1]] [[4 7 2 1]]
2559 1988 [[4 7 2 2]] [[4 7 2 2]]
2560 1989 [[4 7 2 4]] [[4 7 2 4]]
2561 1990 [[4 7 2 5]] [[4 7 2 5]]
2562 1991 [[4 7 2 8]] [[4 7 2 8]]
2563 1992 [[4 7 2 8]] [[4 7 2 8]]
2564 1993 [[4 7 3 0]] [[4 7 3 0]]
2565 1993 [[4 7 9 3]] [[4 7 3 3]]
2566 1994 [[4 7 3 4]] [[4 7 3 4]]
2567 1994 [[4 7 2 4]] [[4 7 3 4]]
2568 1995 [[4 7 3 4]] [[4 7 3 4]]
2569 1996 [[4 7 3 5]] [[4 7 3 5]]
2570 1997 [[4 7 3 6]] [[4 7 3 6]]
2571 1998 [[4 7 3 7]] [[4 7 3 7]]
2572 1999 [[4 7 3 9]] [[4 7 3 9]]
2573 2000 [[4 7 4 2]] [[4 7 4 2]]
2574 2001 [[4 7 4 6]] [[4 7 4 6]]
2575 2002 [[4 7 4 8]] [[4 7 4 8]]
2576 2003 [[4 7 4 9]] [[4 7 4 9]]
2577 2004 [[4 7 5 0]] [[4 7 5 0]]
2578 2005 [[4 7 5 4]] [[4 7 5 4]]
2579 2006 [[4 7 5 5]] [[4 7 5 5]]
2580 2007 [[4 7 5 6]] [[4 7 5 6]]
2581 2008 [[4 7 5 8]] [[4 7 5 8]]
2582 2009 [[4 7 5 8]] [[4 7 5 8]]
2583 2010 [[4 7 6 0]] [[4 7 6 0]]
2584 2011 [[4 7 6 0]] [[4 7 6 0]]
2585 2012 [[4 7 6 3]] [[4 7 6 3]]
2586 2013 [[4 7 6 4]] [[4 7 6 4]]
2587 2014 [[4 7 6 4]] [[4 7 6 4]]
2588 2015 [[4 7 6 4]] [[4 7 6 4]]
2589 2016 [[4 7 6 6]] [[4 7 6 6]]
2590 2017 [[4 7 6 6]] [[4 7 6 6]]
2591 2018 [[4 7 6 8]] [[4 7 6 8]]
2592 2018 [[4 7 3 0]] [[4 7 7 0]]
2593 2019 [[4 7 7 2]] [[4 7 7 2]]
2594 2020 [[4 7 7 8]] [[4 7 7 8]]
2595 2021 [[4 7 7 8]] [[4 7 7 8]]
2596 2022 [[4 7 8 2]] [[4 7 8 2]]
2597 2023 [[4 7 8 3]] [[4 7 8 3]]
2598 2024 [[4 7 8 4]] [[4 7 8 4]]
2599 2025 [[4 7 8 4]] [[4 7 8 4]]
2600 2026 [[4 7 8 5]] [[4 7 8 5]]
2601 2027 [[4 7 8 6]] [[4 7 8 6]]
2602 2028 [[4 7 8 8]] [[4 7 8 8]]
2603 2029 [[4 7 8 8]] [[4 7 8 8]]
2604 2029 [[4 7 9 9]] [[4 7 8 9]]
2605 2030 [[4 7 9 4]] [[4 7 9 4]]
2606 2031 [[4 7 9 5]] [[4 7 9 5]]
2607 2032 [[4 7 9 6]] [[4 7 9 6]]
2608 2033 [[4 7 9 8]] [[4 7 9 8]]
2609 2033 [[4 8 7 2]] [[4 8 0 2]]
2610 2033 [[4 4 0 3]] [[4 8 0 3]]
2611 2033 [[4 8 7 7]] [[4 8 0 7]]
2612 2033 [[4 6 7 8]] [[4 8 0 8]]
2613 2033 [[4 8 7 2]] [[4 8 1 2]]
2614 2034 [[4 8 1 3]] [[4 8 1 3]]
2615 2034 [[4 8 7 3]] [[4 8 1 3]]
2616 2034 [[4 6 7 4]] [[4 8 1 4]]
2617 2035 [[4 8 1 8]] [[4 8 1 8]]
2618 2035 [[4 8 7 9]] [[4 8 1 9]]
2619 2036 [[4 8 2 0]] [[4 8 2 0]]
2620 2037 [[4 8 2 0]] [[4 8 2 0]]
2621 2038 [[4 8 2 1]] [[4 8 2 1]]
2622 2039 [[4 8 2 3]] [[4 8 2 3]]
2623 2040 [[4 8 2 6]] [[4 8 2 6]]
2624 2040 [[4 8 2 1]] [[4 8 2 7]]
2625 2040 [[4 8 1 9]] [[4 8 2 9]]
2626 2041 [[4 8 3 1]] [[4 8 3 1]]
2627 2041 [[4 8 2 2]] [[4 8 3 2]]
2628 2042 [[4 8 3 2]] [[4 8 3 2]]
2629 2043 [[4 8 3 4]] [[4 8 3 4]]
2630 2044 [[4 8 3 4]] [[4 8 3 4]]
2631 2045 [[4 8 3 4]] [[4 8 3 4]]
2632 2046 [[4 8 3 8]] [[4 8 3 8]]
2633 2047 [[4 8 3 8]] [[4 8 3 8]]
2634 2048 [[4 8 3 8]] [[4 8 3 8]]
2635 2049 [[4 8 3 9]] [[4 8 3 9]]
2636 2050 [[4 8 3 9]] [[4 8 3 9]]
2637 2051 [[4 8 3 9]] [[4 8 3 9]]
2638 2052 [[4 8 4 0]] [[4 8 4 0]]
2639 2053 [[4 8 4 1]] [[4 8 4 1]]
2640 2054 [[4 8 4 2]] [[4 8 4 2]]
2641 2055 [[4 8 4 2]] [[4 8 4 2]]
2642 2056 [[4 8 4 3]] [[4 8 4 3]]
2643 2057 [[4 8 4 3]] [[4 8 4 3]]
2644 2058 [[4 8 4 3]] [[4 8 4 3]]
2645 2059 [[4 8 4 4]] [[4 8 4 4]]
2646 2060 [[4 8 4 5]] [[4 8 4 5]]
2647 2061 [[4 8 4 6]] [[4 8 4 6]]
2648 2062 [[4 8 4 6]] [[4 8 4 6]]
2649 2063 [[4 8 4 8]] [[4 8 4 8]]
2650 2064 [[4 8 4 8]] [[4 8 4 8]]
2651 2065 [[4 8 4 8]] [[4 8 4 8]]
2652 2066 [[4 8 5 1]] [[4 8 5 1]]
2653 2067 [[4 8 5 1]] [[4 8 5 1]]
2654 2068 [[4 8 5 1]] [[4 8 5 1]]
2655 2069 [[4 8 5 3]] [[4 8 5 3]]
2656 2070 [[4 8 5 3]] [[4 8 5 3]]
2657 2071 [[4 8 5 5]] [[4 8 5 5]]
2658 2072 [[4 8 5 9]] [[4 8 5 9]]
2659 2073 [[4 8 5 9]] [[4 8 5 9]]
2660 2074 [[4 8 6 4]] [[4 8 6 4]]
2661 2075 [[4 8 6 6]] [[4 8 6 6]]
2662 2076 [[4 8 6 6]] [[4 8 6 6]]
2663 2077 [[4 8 6 7]] [[4 8 6 7]]
2664 2078 [[4 8 6 8]] [[4 8 6 8]]
2665 2079 [[4 8 6 8]] [[4 8 6 8]]
2666 2080 [[4 8 6 9]] [[4 8 6 9]]
2667 2080 [[4 8 7 7]] [[4 8 7 1]]
2668 2080 [[4 8 1 3]] [[4 8 7 3]]
2669 2080 [[4 8 1 3]] [[4 8 7 3]]
2670 2080 [[4 8 7 6]] [[4 8 7 4]]
2671 2081 [[4 8 7 7]] [[4 8 7 7]]
2672 2081 [[4 8 1 9]] [[4 8 7 9]]
2673 2081 [[4 8 1 9]] [[4 8 7 9]]
2674 2082 [[4 8 8 1]] [[4 8 8 1]]
2675 2083 [[4 8 8 1]] [[4 8 8 1]]
2676 2084 [[4 8 8 2]] [[4 8 8 2]]
2677 2085 [[4 8 8 2]] [[4 8 8 2]]
2678 2086 [[4 8 8 5]] [[4 8 8 5]]
2679 2086 [[4 8 8 6]] [[4 8 8 5]]
2680 2087 [[4 8 8 8]] [[4 8 8 8]]
2681 2088 [[4 8 8 8]] [[4 8 8 8]]
2682 2089 [[4 8 9 3]] [[4 8 9 3]]
2683 2090 [[4 8 9 4]] [[4 8 9 4]]
2684 2091 [[4 8 9 5]] [[4 8 9 5]]
2685 2092 [[4 8 9 5]] [[4 8 9 5]]
2686 2093 [[4 8 9 8]] [[4 8 9 8]]
2687 2094 [[4 8 9 9]] [[4 8 9 9]]
2688 2095 [[4 8 9 9]] [[4 8 9 9]]
2689 2096 [[4 8 9 9]] [[4 8 9 9]]
2690 2096 [[4 9 4 2]] [[4 9 0 2]]
2691 2096 [[4 9 8 5]] [[4 9 0 5]]
2692 2097 [[4 9 0 5]] [[4 9 0 5]]
2693 2098 [[4 9 0 8]] [[4 9 0 8]]
2694 2098 [[4 9 7 8]] [[4 9 0 8]]
2695 2099 [[4 9 1 3]] [[4 9 1 3]]
2696 2100 [[4 9 1 4]] [[4 9 1 4]]
2697 2101 [[4 9 1 9]] [[4 9 1 9]]
2698 2102 [[4 9 2 3]] [[4 9 2 3]]
2699 2102 [[4 7 2 5]] [[4 9 2 5]]
2700 2103 [[4 9 2 8]] [[4 9 2 8]]
2701 2104 [[4 9 2 8]] [[4 9 2 8]]
2702 2105 [[4 9 3 1]] [[4 9 3 1]]
2703 2106 [[4 9 3 2]] [[4 9 3 2]]
2704 2107 [[4 9 3 3]] [[4 9 3 3]]
2705 2108 [[4 9 3 3]] [[4 9 3 3]]
2706 2108 [[4 9 9 4]] [[4 9 3 4]]
2707 2109 [[4 9 3 5]] [[4 9 3 5]]
2708 2110 [[4 9 3 6]] [[4 9 3 6]]
2709 2111 [[4 9 3 6]] [[4 9 3 6]]
2710 2112 [[4 9 3 7]] [[4 9 3 7]]
2711 2113 [[4 9 3 8]] [[4 9 3 8]]
2712 2114 [[4 9 3 8]] [[4 9 3 8]]
2713 2115 [[4 9 3 8]] [[4 9 3 8]]
2714 2116 [[4 9 3 8]] [[4 9 3 8]]
2715 2117 [[4 9 3 9]] [[4 9 3 9]]
2716 2118 [[4 9 4 1]] [[4 9 4 1]]
2717 2119 [[4 9 4 1]] [[4 9 4 1]]
2718 2120 [[4 9 4 1]] [[4 9 4 1]]
2719 2121 [[4 9 4 2]] [[4 9 4 2]]
2720 2122 [[4 9 4 2]] [[4 9 4 2]]
2721 2123 [[4 9 4 2]] [[4 9 4 2]]
2722 2124 [[4 9 4 3]] [[4 9 4 3]]
2723 2125 [[4 9 4 3]] [[4 9 4 3]]
2724 2126 [[4 9 4 3]] [[4 9 4 3]]
2725 2127 [[4 9 4 4]] [[4 9 4 4]]
2726 2128 [[4 9 4 5]] [[4 9 4 5]]
2727 2129 [[4 9 4 5]] [[4 9 4 5]]
2728 2130 [[4 9 4 5]] [[4 9 4 5]]
2729 2131 [[4 9 4 8]] [[4 9 4 8]]
2730 2132 [[4 9 4 8]] [[4 9 4 8]]
2731 2133 [[4 9 4 9]] [[4 9 4 9]]
2732 2134 [[4 9 4 9]] [[4 9 4 9]]
2733 2135 [[4 9 5 0]] [[4 9 5 0]]
2734 2136 [[4 9 5 1]] [[4 9 5 1]]
2735 2137 [[4 9 5 2]] [[4 9 5 2]]
2736 2138 [[4 9 5 3]] [[4 9 5 3]]
2737 2139 [[4 9 5 4]] [[4 9 5 4]]
2738 2140 [[4 9 5 4]] [[4 9 5 4]]
2739 2141 [[4 9 5 4]] [[4 9 5 4]]
2740 2142 [[4 9 5 4]] [[4 9 5 4]]
2741 2143 [[4 9 5 5]] [[4 9 5 5]]
2742 2144 [[4 9 5 6]] [[4 9 5 6]]
2743 2144 [[4 9 5 1]] [[4 9 5 7]]
2744 2144 [[4 9 6 8]] [[4 9 5 8]]
2745 2145 [[4 9 6 0]] [[4 9 6 0]]
2746 2146 [[4 9 6 3]] [[4 9 6 3]]
2747 2147 [[4 9 6 4]] [[4 9 6 4]]
2748 2148 [[4 9 6 4]] [[4 9 6 4]]
2749 2149 [[4 9 6 4]] [[4 9 6 4]]
2750 2150 [[4 9 6 4]] [[4 9 6 4]]
2751 2151 [[4 9 6 4]] [[4 9 6 4]]
2752 2152 [[4 9 6 6]] [[4 9 6 6]]
2753 2153 [[4 9 6 6]] [[4 9 6 6]]
2754 2153 [[4 9 6 8]] [[4 9 6 9]]
2755 2154 [[4 9 6 9]] [[4 9 6 9]]
2756 2155 [[4 9 7 1]] [[4 9 7 1]]
2757 2156 [[4 9 7 1]] [[4 9 7 1]]
2758 2157 [[4 9 7 4]] [[4 9 7 4]]
2759 2158 [[4 9 7 5]] [[4 9 7 5]]
2760 2158 [[4 9 9 0]] [[4 9 8 0]]
2761 2159 [[4 9 8 1]] [[4 9 8 1]]
2762 2159 [[4 9 3 1]] [[4 9 8 1]]
2763 2160 [[4 9 8 2]] [[4 9 8 2]]
2764 2161 [[4 9 8 2]] [[4 9 8 2]]
2765 2162 [[4 9 8 3]] [[4 9 8 3]]
2766 2163 [[4 9 8 4]] [[4 9 8 4]]
2767 2164 [[4 9 8 4]] [[4 9 8 4]]
2768 2165 [[4 9 8 5]] [[4 9 8 5]]
2769 2166 [[4 9 8 6]] [[4 9 8 6]]
2770 2167 [[4 9 8 7]] [[4 9 8 7]]
2771 2168 [[4 9 8 9]] [[4 9 8 9]]
2772 2169 [[4 9 8 9]] [[4 9 8 9]]
2773 2170 [[4 9 8 9]] [[4 9 8 9]]
2774 2170 [[4 9 8 9]] [[4 9 9 0]]
2775 2171 [[4 9 9 5]] [[4 9 9 5]]
2776 2172 [[4 9 9 8]] [[4 9 9 8]]
2777 2173 [[4 9 9 8]] [[4 9 9 8]]
2778 2173 [[4 8 0 1]] [[5 0 0 1]]
2779 2173 [[4 8 0 6]] [[5 0 0 6]]
2780 2173 [[4 8 0 9]] [[5 0 0 9]]
2781 2173 [[4 8 1 3]] [[5 0 1 3]]
2782 2173 [[4 8 1 5]] [[5 0 1 5]]
2783 2173 [[5 7 1 8]] [[5 0 1 8]]
2784 2174 [[5 0 1 8]] [[5 0 1 8]]
2785 2174 [[3 0 2 3]] [[5 0 2 3]]
2786 2174 [[4 8 2 3]] [[5 0 2 3]]
2787 2175 [[5 0 2 4]] [[5 0 2 4]]
2788 2176 [[5 0 2 5]] [[5 0 2 5]]
2789 2177 [[5 0 2 6]] [[5 0 2 6]]
2790 2178 [[5 0 3 4]] [[5 0 3 4]]
2791 2178 [[5 0 8 6]] [[5 0 3 6]]
2792 2178 [[5 0 7 6]] [[5 0 3 6]]
2793 2179 [[5 0 3 7]] [[5 0 3 7]]
2794 2180 [[5 0 3 9]] [[5 0 3 9]]
2795 2181 [[5 0 4 0]] [[5 0 4 0]]
2796 2182 [[5 0 4 9]] [[5 0 4 9]]
2797 2183 [[5 0 5 2]] [[5 0 5 2]]
2798 2184 [[5 0 5 3]] [[5 0 5 3]]
2799 2185 [[5 0 5 5]] [[5 0 5 5]]
2800 2186 [[5 0 5 8]] [[5 0 5 8]]
2801 2187 [[5 0 5 8]] [[5 0 5 8]]
2802 2188 [[5 0 6 0]] [[5 0 6 0]]
2803 2189 [[5 0 6 2]] [[5 0 6 2]]
2804 2190 [[5 0 6 6]] [[5 0 6 6]]
2805 2191 [[5 0 8 3]] [[5 0 8 3]]
2806 2192 [[5 0 8 6]] [[5 0 8 6]]
2807 2193 [[5 0 8 8]] [[5 0 8 8]]
2808 2194 [[5 0 9 2]] [[5 0 9 2]]
2809 2194 [[5 0 9 7]] [[5 0 9 3]]
2810 2195 [[5 0 9 4]] [[5 0 9 4]]
2811 2196 [[5 0 9 7]] [[5 0 9 7]]
2812 2197 [[5 0 9 9]] [[5 0 9 9]]
2813 2197 [[5 0 0 1]] [[5 1 0 1]]
2814 2197 [[5 0 0 2]] [[5 1 0 2]]
2815 2197 [[5 0 0 2]] [[5 1 0 2]]
2816 2197 [[5 0 0 4]] [[5 1 0 4]]
2817 2198 [[5 1 0 6]] [[5 1 0 6]]
2818 2198 [[5 0 1 1]] [[5 1 1 1]]
2819 2199 [[5 1 1 4]] [[5 1 1 4]]
2820 2200 [[5 1 2 6]] [[5 1 2 6]]
2821 2201 [[5 1 2 9]] [[5 1 2 9]]
2822 2202 [[5 1 2 9]] [[5 1 2 9]]
2823 2202 [[5 7 3 0]] [[5 1 3 0]]
2824 2203 [[5 1 3 0]] [[5 1 3 0]]
2825 2204 [[5 1 3 2]] [[5 1 3 2]]
2826 2205 [[5 1 3 2]] [[5 1 3 2]]
2827 2206 [[5 1 3 3]] [[5 1 3 3]]
2828 2207 [[5 1 3 4]] [[5 1 3 4]]
2829 2208 [[5 1 3 5]] [[5 1 3 5]]
2830 2209 [[5 1 3 8]] [[5 1 3 8]]
2831 2209 [[5 1 8 1]] [[5 1 4 1]]
2832 2210 [[5 1 4 4]] [[5 1 4 4]]
2833 2211 [[5 1 4 8]] [[5 1 4 8]]
2834 2212 [[5 1 5 1]] [[5 1 5 1]]
2835 2213 [[5 1 5 2]] [[5 1 5 2]]
2836 2214 [[5 1 5 4]] [[5 1 5 4]]
2837 2215 [[5 1 5 5]] [[5 1 5 5]]
2838 2216 [[5 1 5 6]] [[5 1 5 6]]
2839 2217 [[5 1 6 0]] [[5 1 6 0]]
2840 2218 [[5 1 6 0]] [[5 1 6 0]]
2841 2219 [[5 1 6 1]] [[5 1 6 1]]
2842 2220 [[5 1 6 1]] [[5 1 6 1]]
2843 2221 [[5 1 6 2]] [[5 1 6 2]]
2844 2221 [[5 1 1 4]] [[5 1 6 4]]
2845 2222 [[5 1 6 5]] [[5 1 6 5]]
2846 2223 [[5 1 6 5]] [[5 1 6 5]]
2847 2224 [[5 1 6 6]] [[5 1 6 6]]
2848 2225 [[5 1 6 8]] [[5 1 6 8]]
2849 2226 [[5 1 6 8]] [[5 1 6 8]]
2850 2227 [[5 1 7 6]] [[5 1 7 6]]
2851 2228 [[5 1 7 6]] [[5 1 7 6]]
2852 2229 [[5 1 8 1]] [[5 1 8 1]]
2853 2230 [[5 1 8 3]] [[5 1 8 3]]
2854 2231 [[5 1 8 9]] [[5 1 8 9]]
2855 2232 [[5 1 9 2]] [[5 1 9 2]]
2856 2233 [[5 1 9 9]] [[5 1 9 9]]
2857 2233 [[5 1 0 0]] [[5 2 0 0]]
2858 2233 [[5 1 0 2]] [[5 2 0 2]]
2859 2233 [[5 1 0 3]] [[5 2 0 3]]
2860 2233 [[5 1 0 8]] [[5 2 0 8]]
2861 2233 [[5 1 9 9]] [[5 2 0 9]]
2862 2233 [[5 2 2 2]] [[5 2 1 2]]
2863 2234 [[5 2 1 5]] [[5 2 1 5]]
2864 2235 [[5 2 1 6]] [[5 2 1 6]]
2865 2236 [[5 2 1 7]] [[5 2 1 7]]
2866 2236 [[5 2 1 1]] [[5 2 1 7]]
2867 2237 [[5 2 1 9]] [[5 2 1 9]]
2868 2238 [[5 2 2 0]] [[5 2 2 0]]
2869 2239 [[5 2 2 3]] [[5 2 2 3]]
2870 2240 [[5 2 2 4]] [[5 2 2 4]]
2871 2241 [[5 2 2 5]] [[5 2 2 5]]
2872 2242 [[5 2 2 5]] [[5 2 2 5]]
2873 2243 [[5 2 2 5]] [[5 2 2 5]]
2874 2244 [[5 2 2 8]] [[5 2 2 8]]
2875 2244 [[5 2 5 3]] [[5 2 3 3]]
2876 2245 [[5 2 3 3]] [[5 2 3 3]]
2877 2246 [[5 2 3 3]] [[5 2 3 3]]
2878 2247 [[5 2 3 4]] [[5 2 3 4]]
2879 2248 [[5 2 3 5]] [[5 2 3 5]]
2880 2249 [[5 2 3 6]] [[5 2 3 6]]
2881 2250 [[5 2 3 6]] [[5 2 3 6]]
2882 2251 [[5 2 3 6]] [[5 2 3 6]]
2883 2252 [[5 2 3 7]] [[5 2 3 7]]
2884 2253 [[5 2 3 8]] [[5 2 3 8]]
2885 2254 [[5 2 3 9]] [[5 2 3 9]]
2886 2255 [[5 2 3 9]] [[5 2 3 9]]
2887 2256 [[5 2 4 0]] [[5 2 4 0]]
2888 2257 [[5 2 4 0]] [[5 2 4 0]]
2889 2258 [[5 2 4 1]] [[5 2 4 1]]
2890 2258 [[5 2 4 7]] [[5 2 4 1]]
2891 2259 [[5 2 4 7]] [[5 2 4 7]]
2892 2260 [[5 2 5 0]] [[5 2 5 0]]
2893 2260 [[5 2 5 7]] [[5 2 5 1]]
2894 2261 [[5 2 5 1]] [[5 2 5 1]]
2895 2262 [[5 2 5 2]] [[5 2 5 2]]
2896 2263 [[5 2 5 2]] [[5 2 5 2]]
2897 2264 [[5 2 5 5]] [[5 2 5 5]]
2898 2265 [[5 2 5 6]] [[5 2 5 6]]
2899 2266 [[5 2 5 6]] [[5 2 5 6]]
2900 2267 [[5 2 5 6]] [[5 2 5 6]]
2901 2267 [[5 2 5 5]] [[5 2 5 6]]
2902 2268 [[5 2 5 8]] [[5 2 5 8]]
2903 2269 [[5 2 5 9]] [[5 2 5 9]]
2904 2270 [[5 2 6 0]] [[5 2 6 0]]
2905 2271 [[5 2 6 2]] [[5 2 6 2]]
2906 2271 [[5 2 4 1]] [[5 2 6 2]]
2907 2272 [[5 2 6 2]] [[5 2 6 2]]
2908 2273 [[5 2 6 4]] [[5 2 6 4]]
2909 2274 [[5 2 6 4]] [[5 2 6 4]]
2910 2275 [[5 2 6 4]] [[5 2 6 4]]
2911 2276 [[5 2 6 5]] [[5 2 6 5]]
2912 2277 [[5 2 6 6]] [[5 2 6 6]]
2913 2278 [[5 2 6 6]] [[5 2 6 6]]
2914 2278 [[5 2 6 1]] [[5 2 6 7]]
2915 2279 [[5 2 6 7]] [[5 2 6 7]]
